Crime ID,Date,Time,City,Location,Latitude,Longitude,Crime Type,Number of Crimes,Number of Arrests,Arrest Made,Severity,Hour,Minute,Year,Month,MonthName,DOW,DOW_num,YearMonth,IsWeekend,TimeBlock,ArrestFlag,SeverityOrd
C1740,2025-02-20,03:45,Little Rock,Stephanie Fall,34.7465,-92.2896,Fraud,1,1,Arrest Made,Medium,3,45,2025,2,Feb,Thursday,3,2025-02,False,Night,1,2
C1741,2024-10-12,16:29,Kansas City,Walker Springs,39.0997,-94.5786,Fraud,1,0,No Arrest,Medium,16,29,2024,10,Oct,Saturday,5,2024-10,True,Afternoon,0,2
C1742,2024-03-11,05:16,Tulsa,Antonio Mill,36.15398,-95.99277,Fraud,1,1,Arrest Made,Medium,5,16,2024,3,Mar,Monday,0,2024-03,False,Morning,1,2
C1743,2023-08-20,02:11,Kansas City,Townsend Stravenue,39.0997,-94.5786,Drug Offense,1,0,No Arrest,Medium,2,11,2023,8,Aug,Sunday,6,2023-08,True,Night,0,2
C1744,2024-11-11,11:00,Little Rock,Jessica Groves,34.7465,-92.2896,Drug Offense,1,0,No Arrest,Medium,11,0,2024,11,Nov,Monday,0,2024-11,False,Morning,0,2
C1745,2024-11-29,04:16,Little Rock,Brenda Valleys,34.7465,-92.2896,Homicide,1,1,Arrest Made,High,4,16,2024,11,Nov,Friday,4,2024-11,False,Night,1,3
C1746,2025-04-22,20:25,Little Rock,Eddie Terrace,34.7465,-92.2896,Homicide,1,1,Arrest Made,High,20,25,2025,4,Apr,Tuesday,1,2025-04,False,Evening,1,3
C1747,2024-09-14,01:07,Houston,Terry Walk,29.7604,-95.3698,Drug Offense,1,0,No Arrest,Medium,1,7,2024,9,Sep,Saturday,5,2024-09,True,Night,0,2
C1748,2025-04-04,15:41,Little Rock,Amanda Squares,34.7465,-92.2896,Assault,1,0,No Arrest,Medium,15,41,2025,4,Apr,Friday,4,2025-04,False,Afternoon,0,2
C1749,2023-12-13,04:20,Austin,Washington Spur,30.2672,-97.7431,Robbery,1,1,Arrest Made,High,4,20,2023,12,Dec,Wednesday,2,2023-12,False,Night,1,3
C1750,2024-09-12,01:22,Tulsa,Laura Isle,36.15398,-95.99277,Vandalism,1,1,Arrest Made,Low,1,22,2024,9,Sep,Thursday,3,2024-09,False,Night,1,1
C1751,2025-05-01,13:57,San Antonio,Beth Pike,29.4241,-98.4936,Fraud,1,1,Arrest Made,Medium,13,57,2025,5,May,Thursday,3,2025-05,False,Afternoon,1,2
C1752,2025-05-16,11:00,Kansas City,Melinda Place,39.0997,-94.5786,Burglary,1,2,Arrest Made,Medium,11,0,2025,5,May,Friday,4,2025-05,False,Morning,1,2
C1753,2024-09-17,00:52,Dallas,Carrie Prairie,32.7767,-96.797,Drug Offense,1,1,Arrest Made,Medium,0,52,2024,9,Sep,Tuesday,1,2024-09,False,Night,1,2
C1754,2024-12-07,07:14,Houston,Devin Island,29.7604,-95.3698,Theft,1,0,No Arrest,Low,7,14,2024,12,Dec,Saturday,5,2024-12,True,Morning,0,1
C1755,2025-02-22,18:36,Dallas,Bruce Stream,32.7767,-96.797,Robbery,1,2,Arrest Made,High,18,36,2025,2,Feb,Saturday,5,2025-02,True,Evening,1,3
C1756,2025-04-16,12:19,Tulsa,Scott Fall,36.15398,-95.99277,Homicide,1,1,Arrest Made,High,12,19,2025,4,Apr,Wednesday,2,2025-04,False,Afternoon,1,3
C1757,2024-07-11,20:34,Oklahoma City,Robert Field,35.4676,-97.5164,Theft,1,0,No Arrest,Low,20,34,2024,7,Jul,Thursday,3,2024-07,False,Evening,0,1
C1758,2024-05-03,06:35,Dallas,Jackson Meadows,32.7767,-96.797,Burglary,1,1,Arrest Made,Medium,6,35,2024,5,May,Friday,4,2024-05,False,Morning,1,2
C1759,2023-09-19,12:16,Oklahoma City,Brown Freeway,35.4676,-97.5164,Vandalism,1,1,Arrest Made,Low,12,16,2023,9,Sep,Tuesday,1,2023-09,False,Afternoon,1,1
C1760,2023-08-04,00:28,Austin,Baker Key,30.2672,-97.7431,Vandalism,1,2,Arrest Made,Low,0,28,2023,8,Aug,Friday,4,2023-08,False,Night,1,1
C1761,2025-01-26,11:44,Austin,George Harbor,30.2672,-97.7431,Vandalism,1,0,No Arrest,Low,11,44,2025,1,Jan,Sunday,6,2025-01,True,Morning,0,1
C1762,2023-08-08,15:29,San Antonio,Hernandez Squares,29.4241,-98.4936,Vandalism,1,0,No Arrest,Low,15,29,2023,8,Aug,Tuesday,1,2023-08,False,Afternoon,0,1
C1763,2024-01-02,18:21,Oklahoma City,Catherine Heights,35.4676,-97.5164,Vandalism,1,0,No Arrest,Low,18,21,2024,1,Jan,Tuesday,1,2024-01,False,Evening,0,1
C1764,2023-07-30,14:35,Tulsa,Crane Well,36.15398,-95.99277,Assault,1,0,No Arrest,Medium,14,35,2023,7,Jul,Sunday,6,2023-07,True,Afternoon,0,2
C1765,2024-07-08,22:53,Dallas,Villa Camp,32.7767,-96.797,Drug Offense,1,2,Arrest Made,Medium,22,53,2024,7,Jul,Monday,0,2024-07,False,Night,1,2
C1766,2023-07-26,09:40,San Antonio,Robinson Well,29.4241,-98.4936,Theft,1,1,Arrest Made,Low,9,40,2023,7,Jul,Wednesday,2,2023-07,False,Morning,1,1
C1767,2025-02-08,12:44,San Antonio,Nicolas Parkways,29.4241,-98.4936,Fraud,1,0,No Arrest,Medium,12,44,2025,2,Feb,Saturday,5,2025-02,True,Afternoon,0,2
C1768,2023-10-19,12:52,Kansas City,Heather Brooks,39.0997,-94.5786,Robbery,1,1,Arrest Made,High,12,52,2023,10,Oct,Thursday,3,2023-10,False,Afternoon,1,3
C1769,2024-08-15,18:17,Oklahoma City,Robert Extension,35.4676,-97.5164,Homicide,1,1,Arrest Made,High,18,17,2024,8,Aug,Thursday,3,2024-08,False,Evening,1,3
C1770,2024-05-21,01:17,Tulsa,Sheila Valleys,36.15398,-95.99277,Robbery,1,2,Arrest Made,High,1,17,2024,5,May,Tuesday,1,2024-05,False,Night,1,3
C1771,2024-02-02,09:39,Oklahoma City,Bridges Parkway,35.4676,-97.5164,Homicide,1,1,Arrest Made,High,9,39,2024,2,Feb,Friday,4,2024-02,False,Morning,1,3
C1772,2024-07-18,19:52,San Antonio,Emily Loop,29.4241,-98.4936,Assault,1,0,No Arrest,Medium,19,52,2024,7,Jul,Thursday,3,2024-07,False,Evening,0,2
C1773,2025-06-06,14:36,Houston,Hall Center,29.7604,-95.3698,Robbery,1,2,Arrest Made,High,14,36,2025,6,Jun,Friday,4,2025-06,False,Afternoon,1,3
C1774,2024-06-09,07:52,Little Rock,Gray Fall,34.7465,-92.2896,Theft,1,1,Arrest Made,Low,7,52,2024,6,Jun,Sunday,6,2024-06,True,Morning,1,1
C1775,2025-03-02,07:22,Kansas City,Smith Street,39.0997,-94.5786,Theft,1,0,No Arrest,Low,7,22,2025,3,Mar,Sunday,6,2025-03,True,Morning,0,1
C1776,2024-08-04,18:24,Tulsa,Townsend Burgs,36.15398,-95.99277,Robbery,1,0,No Arrest,High,18,24,2024,8,Aug,Sunday,6,2024-08,True,Evening,0,3
C1777,2023-10-23,19:19,San Antonio,Jennifer Squares,29.4241,-98.4936,Assault,1,1,Arrest Made,Medium,19,19,2023,10,Oct,Monday,0,2023-10,False,Evening,1,2
C1778,2024-10-04,08:57,Houston,Brandon Isle,29.7604,-95.3698,Assault,1,2,Arrest Made,Medium,8,57,2024,10,Oct,Friday,4,2024-10,False,Morning,1,2
C1779,2024-05-11,20:53,Austin,Gonzalez Gateway,30.2672,-97.7431,Fraud,1,1,Arrest Made,Medium,20,53,2024,5,May,Saturday,5,2024-05,True,Evening,1,2
C1780,2023-12-28,10:34,Houston,Williams Row,29.7604,-95.3698,Homicide,1,1,Arrest Made,High,10,34,2023,12,Dec,Thursday,3,2023-12,False,Morning,1,3
C1781,2024-03-22,11:48,Oklahoma City,Elizabeth Meadows,35.4676,-97.5164,Fraud,1,0,No Arrest,Medium,11,48,2024,3,Mar,Friday,4,2024-03,False,Morning,0,2
C1782,2023-09-25,04:52,Dallas,Greene Ranch,32.7767,-96.797,Drug Offense,1,0,No Arrest,Medium,4,52,2023,9,Sep,Monday,0,2023-09,False,Night,0,2
C1783,2024-08-14,15:54,Kansas City,Casey Valleys,39.0997,-94.5786,Homicide,1,1,Arrest Made,High,15,54,2024,8,Aug,Wednesday,2,2024-08,False,Afternoon,1,3
C1784,2024-12-18,02:56,Austin,Hoffman Turnpike,30.2672,-97.7431,Burglary,1,0,No Arrest,Medium,2,56,2024,12,Dec,Wednesday,2,2024-12,False,Night,0,2
C1785,2024-06-27,09:14,Tulsa,Garcia Summit,36.15398,-95.99277,Fraud,1,1,Arrest Made,Medium,9,14,2024,6,Jun,Thursday,3,2024-06,False,Morning,1,2
C1786,2024-06-23,14:35,San Antonio,Washington Hill,29.4241,-98.4936,Drug Offense,1,1,Arrest Made,Medium,14,35,2024,6,Jun,Sunday,6,2024-06,True,Afternoon,1,2
C1787,2025-03-14,22:06,Little Rock,Cristian Views,34.7465,-92.2896,Vandalism,1,2,Arrest Made,Low,22,6,2025,3,Mar,Friday,4,2025-03,False,Night,1,1
C1788,2025-02-17,22:55,San Antonio,Angel Center,29.4241,-98.4936,Burglary,1,2,Arrest Made,Medium,22,55,2025,2,Feb,Monday,0,2025-02,False,Night,1,2
C1789,2024-07-19,02:03,Kansas City,Phelps Isle,39.0997,-94.5786,Vandalism,1,0,No Arrest,Low,2,3,2024,7,Jul,Friday,4,2024-07,False,Night,0,1
C1790,2025-02-14,03:54,San Antonio,Patricia Ports,29.4241,-98.4936,Fraud,1,0,No Arrest,Medium,3,54,2025,2,Feb,Friday,4,2025-02,False,Night,0,2
C1791,2024-09-02,16:45,San Antonio,Courtney Crossing,29.4241,-98.4936,Fraud,1,1,Arrest Made,Medium,16,45,2024,9,Sep,Monday,0,2024-09,False,Afternoon,1,2
C1792,2024-05-27,23:55,Little Rock,Murray Ferry,34.7465,-92.2896,Drug Offense,1,0,No Arrest,Medium,23,55,2024,5,May,Monday,0,2024-05,False,Night,0,2
C1793,2024-02-17,23:27,Oklahoma City,Thomas Roads,35.4676,-97.5164,Fraud,1,2,Arrest Made,Medium,23,27,2024,2,Feb,Saturday,5,2024-02,True,Night,1,2
C1794,2024-07-06,00:51,Dallas,Harrison Street,32.7767,-96.797,Vandalism,1,0,No Arrest,Low,0,51,2024,7,Jul,Saturday,5,2024-07,True,Night,0,1
C1795,2024-06-14,08:48,Houston,Roger Valley,29.7604,-95.3698,Vandalism,1,0,No Arrest,Low,8,48,2024,6,Jun,Friday,4,2024-06,False,Morning,0,1
C1796,2024-02-24,08:04,Oklahoma City,Joshua Stravenue,35.4676,-97.5164,Assault,1,0,No Arrest,Medium,8,4,2024,2,Feb,Saturday,5,2024-02,True,Morning,0,2
C1797,2023-12-30,12:39,Little Rock,Mark Harbors,34.7465,-92.2896,Theft,1,1,Arrest Made,Low,12,39,2023,12,Dec,Saturday,5,2023-12,True,Afternoon,1,1
C1798,2025-01-28,09:58,San Antonio,Jennifer Walks,29.4241,-98.4936,Drug Offense,1,0,No Arrest,Medium,9,58,2025,1,Jan,Tuesday,1,2025-01,False,Morning,0,2
C1799,2025-01-28,01:11,Austin,Roberts Ferry,30.2672,-97.7431,Homicide,1,1,Arrest Made,High,1,11,2025,1,Jan,Tuesday,1,2025-01,False,Night,1,3
C1800,2024-11-07,16:16,Kansas City,Ellen Run,39.0997,-94.5786,Robbery,1,0,No Arrest,High,16,16,2024,11,Nov,Thursday,3,2024-11,False,Afternoon,0,3
C1801,2025-03-04,06:31,Little Rock,Jose Mission,34.7465,-92.2896,Homicide,1,1,Arrest Made,High,6,31,2025,3,Mar,Tuesday,1,2025-03,False,Morning,1,3
C1802,2023-10-05,21:22,Dallas,Sanders Hill,32.7767,-96.797,Theft,1,1,Arrest Made,Low,21,22,2023,10,Oct,Thursday,3,2023-10,False,Night,1,1
C1803,2024-02-16,18:55,Houston,Martinez Way,29.7604,-95.3698,Theft,1,1,Arrest Made,Low,18,55,2024,2,Feb,Friday,4,2024-02,False,Evening,1,1
C1804,2023-08-01,09:42,Oklahoma City,Knight Haven,35.4676,-97.5164,Theft,1,2,Arrest Made,Low,9,42,2023,8,Aug,Tuesday,1,2023-08,False,Morning,1,1
C1805,2024-09-09,20:23,Dallas,Baldwin Mill,32.7767,-96.797,Homicide,1,1,Arrest Made,High,20,23,2024,9,Sep,Monday,0,2024-09,False,Evening,1,3
C1806,2023-12-25,05:05,Tulsa,Fowler Grove,36.15398,-95.99277,Vandalism,1,0,No Arrest,Low,5,5,2023,12,Dec,Monday,0,2023-12,False,Morning,0,1
C1807,2025-02-22,19:31,Austin,Johnson Crest,30.2672,-97.7431,Vandalism,1,1,Arrest Made,Low,19,31,2025,2,Feb,Saturday,5,2025-02,True,Evening,1,1
C1808,2025-01-01,04:12,Tulsa,Harris Skyway,36.15398,-95.99277,Homicide,1,1,Arrest Made,High,4,12,2025,1,Jan,Wednesday,2,2025-01,False,Night,1,3
C1809,2025-05-01,12:14,Dallas,Jill Hills,32.7767,-96.797,Drug Offense,1,0,No Arrest,Medium,12,14,2025,5,May,Thursday,3,2025-05,False,Afternoon,0,2
C1810,2025-02-19,21:28,Houston,James Square,29.7604,-95.3698,Homicide,1,1,Arrest Made,High,21,28,2025,2,Feb,Wednesday,2,2025-02,False,Night,1,3
C1811,2025-02-09,17:45,Tulsa,Stephanie Points,36.15398,-95.99277,Assault,1,0,No Arrest,Medium,17,45,2025,2,Feb,Sunday,6,2025-02,True,Evening,0,2
C1812,2024-04-11,08:17,Austin,Jennifer Station,30.2672,-97.7431,Assault,1,0,No Arrest,Medium,8,17,2024,4,Apr,Thursday,3,2024-04,False,Morning,0,2
C1813,2024-10-21,08:57,Austin,Connie Harbor,30.2672,-97.7431,Vandalism,1,2,Arrest Made,Low,8,57,2024,10,Oct,Monday,0,2024-10,False,Morning,1,1
C1814,2023-08-24,23:09,Austin,Mejia Roads,30.2672,-97.7431,Robbery,1,0,No Arrest,High,23,9,2023,8,Aug,Thursday,3,2023-08,False,Night,0,3
C1815,2024-09-19,19:47,San Antonio,Hammond Brooks,29.4241,-98.4936,Theft,1,1,Arrest Made,Low,19,47,2024,9,Sep,Thursday,3,2024-09,False,Evening,1,1
C1816,2023-09-23,19:04,Tulsa,Singleton Bypass,36.15398,-95.99277,Robbery,1,2,Arrest Made,High,19,4,2023,9,Sep,Saturday,5,2023-09,True,Evening,1,3
C1817,2024-06-09,05:49,Little Rock,Danny Road,34.7465,-92.2896,Robbery,1,2,Arrest Made,High,5,49,2024,6,Jun,Sunday,6,2024-06,True,Morning,1,3
C1818,2023-11-29,11:16,Tulsa,Burgess Corner,36.15398,-95.99277,Homicide,1,1,Arrest Made,High,11,16,2023,11,Nov,Wednesday,2,2023-11,False,Morning,1,3
C1819,2025-06-05,15:04,Little Rock,Walsh Coves,34.7465,-92.2896,Drug Offense,1,0,No Arrest,Medium,15,4,2025,6,Jun,Thursday,3,2025-06,False,Afternoon,0,2
C1820,2024-06-21,23:53,Dallas,David Manor,32.7767,-96.797,Assault,1,2,Arrest Made,Medium,23,53,2024,6,Jun,Friday,4,2024-06,False,Night,1,2
C1821,2024-08-15,10:33,Tulsa,Thomas Drive,36.15398,-95.99277,Assault,1,1,Arrest Made,Medium,10,33,2024,8,Aug,Thursday,3,2024-08,False,Morning,1,2
C1822,2024-03-08,06:50,Austin,Scott Cape,30.2672,-97.7431,Robbery,1,0,No Arrest,High,6,50,2024,3,Mar,Friday,4,2024-03,False,Morning,0,3
C1823,2024-04-13,19:56,Little Rock,Michael Road,34.7465,-92.2896,Fraud,1,2,Arrest Made,Medium,19,56,2024,4,Apr,Saturday,5,2024-04,True,Evening,1,2
C1824,2023-11-20,12:23,Tulsa,Hopkins Pass,36.15398,-95.99277,Assault,1,0,No Arrest,Medium,12,23,2023,11,Nov,Monday,0,2023-11,False,Afternoon,0,2
C1825,2025-02-03,18:58,Kansas City,Robert Path,39.0997,-94.5786,Fraud,1,1,Arrest Made,Medium,18,58,2025,2,Feb,Monday,0,2025-02,False,Evening,1,2
C1826,2024-05-12,12:11,San Antonio,Janet Squares,29.4241,-98.4936,Vandalism,1,2,Arrest Made,Low,12,11,2024,5,May,Sunday,6,2024-05,True,Afternoon,1,1
C1827,2024-11-27,02:19,Houston,Robert Corner,29.7604,-95.3698,Assault,1,2,Arrest Made,Medium,2,19,2024,11,Nov,Wednesday,2,2024-11,False,Night,1,2
C1828,2023-12-19,00:51,Kansas City,Miranda Corners,39.0997,-94.5786,Assault,1,1,Arrest Made,Medium,0,51,2023,12,Dec,Tuesday,1,2023-12,False,Night,1,2
C1829,2023-12-08,07:37,Dallas,Jerry Stream,32.7767,-96.797,Theft,1,0,No Arrest,Low,7,37,2023,12,Dec,Friday,4,2023-12,False,Morning,0,1
C1830,2024-04-19,20:01,Oklahoma City,Jason Keys,35.4676,-97.5164,Robbery,1,2,Arrest Made,High,20,1,2024,4,Apr,Friday,4,2024-04,False,Evening,1,3
C1831,2023-12-05,20:19,Austin,Navarro Spurs,30.2672,-97.7431,Fraud,1,0,No Arrest,Medium,20,19,2023,12,Dec,Tuesday,1,2023-12,False,Evening,0,2
C1832,2023-07-05,14:01,San Antonio,Garcia Springs,29.4241,-98.4936,Homicide,1,1,Arrest Made,High,14,1,2023,7,Jul,Wednesday,2,2023-07,False,Afternoon,1,3
C1833,2024-02-11,05:11,Houston,Jonathan Fields,29.7604,-95.3698,Homicide,1,1,Arrest Made,High,5,11,2024,2,Feb,Sunday,6,2024-02,True,Morning,1,3
C1834,2023-06-25,13:48,Oklahoma City,Graham Fall,35.4676,-97.5164,Homicide,1,1,Arrest Made,High,13,48,2023,6,Jun,Sunday,6,2023-06,True,Afternoon,1,3
C1835,2023-11-28,21:14,San Antonio,Thornton Ford,29.4241,-98.4936,Assault,1,2,Arrest Made,Medium,21,14,2023,11,Nov,Tuesday,1,2023-11,False,Night,1,2
C1836,2023-08-28,11:49,San Antonio,Hall Summit,29.4241,-98.4936,Robbery,1,2,Arrest Made,High,11,49,2023,8,Aug,Monday,0,2023-08,False,Morning,1,3
C1837,2025-02-12,07:37,Dallas,Valerie Shoal,32.7767,-96.797,Fraud,1,1,Arrest Made,Medium,7,37,2025,2,Feb,Wednesday,2,2025-02,False,Morning,1,2
C1838,2024-12-18,03:37,Tulsa,Matthews Squares,36.15398,-95.99277,Robbery,1,2,Arrest Made,High,3,37,2024,12,Dec,Wednesday,2,2024-12,False,Night,1,3
C1839,2025-04-04,19:49,Austin,Ryan Stravenue,30.2672,-97.7431,Robbery,1,0,No Arrest,High,19,49,2025,4,Apr,Friday,4,2025-04,False,Evening,0,3
C1840,2024-07-29,23:11,San Antonio,Zamora Junction,29.4241,-98.4936,Vandalism,1,1,Arrest Made,Low,23,11,2024,7,Jul,Monday,0,2024-07,False,Night,1,1
C1841,2023-08-12,19:52,Houston,Reid Points,29.7604,-95.3698,Vandalism,1,2,Arrest Made,Low,19,52,2023,8,Aug,Saturday,5,2023-08,True,Evening,1,1
C1842,2023-08-15,18:57,Kansas City,Tyler Place,39.0997,-94.5786,Theft,1,2,Arrest Made,Low,18,57,2023,8,Aug,Tuesday,1,2023-08,False,Evening,1,1
C1843,2024-03-04,12:05,Little Rock,Howe Ports,34.7465,-92.2896,Theft,1,0,No Arrest,Low,12,5,2024,3,Mar,Monday,0,2024-03,False,Afternoon,0,1
C1844,2024-07-10,22:23,Austin,Carlson Summit,30.2672,-97.7431,Vandalism,1,1,Arrest Made,Low,22,23,2024,7,Jul,Wednesday,2,2024-07,False,Night,1,1
C1845,2023-07-17,16:55,Houston,Veronica Highway,29.7604,-95.3698,Theft,1,0,No Arrest,Low,16,55,2023,7,Jul,Monday,0,2023-07,False,Afternoon,0,1
C1846,2024-12-15,14:13,Austin,Roger Trail,30.2672,-97.7431,Burglary,1,2,Arrest Made,Medium,14,13,2024,12,Dec,Sunday,6,2024-12,True,Afternoon,1,2
C1847,2025-03-17,07:20,San Antonio,Brianna Crossroad,29.4241,-98.4936,Drug Offense,1,2,Arrest Made,Medium,7,20,2025,3,Mar,Monday,0,2025-03,False,Morning,1,2
C1848,2024-01-26,03:56,Houston,Mercer Mall,29.7604,-95.3698,Theft,1,1,Arrest Made,Low,3,56,2024,1,Jan,Friday,4,2024-01,False,Night,1,1
C1849,2024-06-05,20:40,Oklahoma City,Moreno Common,35.4676,-97.5164,Vandalism,1,0,No Arrest,Low,20,40,2024,6,Jun,Wednesday,2,2024-06,False,Evening,0,1
C1850,2024-11-06,11:40,Tulsa,Veronica Squares,36.15398,-95.99277,Homicide,1,1,Arrest Made,High,11,40,2024,11,Nov,Wednesday,2,2024-11,False,Morning,1,3
C1851,2024-07-09,19:39,San Antonio,Tammy Park,29.4241,-98.4936,Theft,1,2,Arrest Made,Low,19,39,2024,7,Jul,Tuesday,1,2024-07,False,Evening,1,1
C1852,2023-07-11,04:42,Little Rock,Garcia Orchard,34.7465,-92.2896,Drug Offense,1,0,No Arrest,Medium,4,42,2023,7,Jul,Tuesday,1,2023-07,False,Night,0,2
C1853,2024-01-09,04:58,Houston,Steven Shoals,29.7604,-95.3698,Fraud,1,2,Arrest Made,Medium,4,58,2024,1,Jan,Tuesday,1,2024-01,False,Night,1,2
C1854,2024-12-11,06:06,Kansas City,Kevin Light,39.0997,-94.5786,Assault,1,0,No Arrest,Medium,6,6,2024,12,Dec,Wednesday,2,2024-12,False,Morning,0,2
C1855,2023-10-02,05:07,Houston,Matthew Lock,29.7604,-95.3698,Homicide,1,1,Arrest Made,High,5,7,2023,10,Oct,Monday,0,2023-10,False,Morning,1,3
C1856,2024-10-04,01:44,Tulsa,Summers Dam,36.15398,-95.99277,Robbery,1,1,Arrest Made,High,1,44,2024,10,Oct,Friday,4,2024-10,False,Night,1,3
C1857,2024-06-19,14:48,Tulsa,Cynthia Hollow,36.15398,-95.99277,Theft,1,0,No Arrest,Low,14,48,2024,6,Jun,Wednesday,2,2024-06,False,Afternoon,0,1
C1858,2024-10-10,02:16,Oklahoma City,Harmon Fields,35.4676,-97.5164,Burglary,1,1,Arrest Made,Medium,2,16,2024,10,Oct,Thursday,3,2024-10,False,Night,1,2
C1859,2024-10-05,03:53,San Antonio,Chambers Station,29.4241,-98.4936,Assault,1,2,Arrest Made,Medium,3,53,2024,10,Oct,Saturday,5,2024-10,True,Night,1,2
C1860,2023-09-30,00:39,Dallas,Wright Plaza,32.7767,-96.797,Vandalism,1,0,No Arrest,Low,0,39,2023,9,Sep,Saturday,5,2023-09,True,Night,0,1
C1861,2024-08-27,14:42,Dallas,Mcdonald Fields,32.7767,-96.797,Homicide,1,1,Arrest Made,High,14,42,2024,8,Aug,Tuesday,1,2024-08,False,Afternoon,1,3
C1862,2024-04-03,23:49,Dallas,Ruth Harbor,32.7767,-96.797,Burglary,1,2,Arrest Made,Medium,23,49,2024,4,Apr,Wednesday,2,2024-04,False,Night,1,2
C1863,2025-06-05,20:54,Austin,Erin Manor,30.2672,-97.7431,Theft,1,0,No Arrest,Low,20,54,2025,6,Jun,Thursday,3,2025-06,False,Evening,0,1
C1864,2025-03-01,00:17,Dallas,William Walk,32.7767,-96.797,Drug Offense,1,2,Arrest Made,Medium,0,17,2025,3,Mar,Saturday,5,2025-03,True,Night,1,2
C1865,2024-12-02,03:29,Tulsa,Christopher Skyway,36.15398,-95.99277,Robbery,1,2,Arrest Made,High,3,29,2024,12,Dec,Monday,0,2024-12,False,Night,1,3
C1866,2023-09-17,00:11,Dallas,Cox Freeway,32.7767,-96.797,Homicide,1,1,Arrest Made,High,0,11,2023,9,Sep,Sunday,6,2023-09,True,Night,1,3
C1867,2023-11-08,07:36,Austin,Moon Rest,30.2672,-97.7431,Drug Offense,1,0,No Arrest,Medium,7,36,2023,11,Nov,Wednesday,2,2023-11,False,Morning,0,2
C1868,2023-09-03,09:14,Tulsa,Allen Way,36.15398,-95.99277,Homicide,1,1,Arrest Made,High,9,14,2023,9,Sep,Sunday,6,2023-09,True,Morning,1,3
C1869,2024-01-16,16:50,Tulsa,Haynes Harbor,36.15398,-95.99277,Robbery,1,0,No Arrest,High,16,50,2024,1,Jan,Tuesday,1,2024-01,False,Afternoon,0,3
C1870,2024-07-10,10:24,Kansas City,Ray Highway,39.0997,-94.5786,Robbery,1,0,No Arrest,High,10,24,2024,7,Jul,Wednesday,2,2024-07,False,Morning,0,3
C1871,2024-12-19,18:40,Dallas,Peter Pine,32.7767,-96.797,Vandalism,1,0,No Arrest,Low,18,40,2024,12,Dec,Thursday,3,2024-12,False,Evening,0,1
C1872,2023-11-25,21:28,Little Rock,Steve Hollow,34.7465,-92.2896,Robbery,1,0,No Arrest,High,21,28,2023,11,Nov,Saturday,5,2023-11,True,Night,0,3
C1873,2024-06-10,06:12,Little Rock,Amber Forges,34.7465,-92.2896,Fraud,1,1,Arrest Made,Medium,6,12,2024,6,Jun,Monday,0,2024-06,False,Morning,1,2
C1874,2025-01-27,09:53,San Antonio,Emily Corners,29.4241,-98.4936,Theft,1,0,No Arrest,Low,9,53,2025,1,Jan,Monday,0,2025-01,False,Morning,0,1
C1875,2025-05-26,21:48,Kansas City,Pennington Gardens,39.0997,-94.5786,Drug Offense,1,1,Arrest Made,Medium,21,48,2025,5,May,Monday,0,2025-05,False,Night,1,2
C1876,2024-11-08,17:18,Oklahoma City,Mills Locks,35.4676,-97.5164,Assault,1,2,Arrest Made,Medium,17,18,2024,11,Nov,Friday,4,2024-11,False,Evening,1,2
C1877,2025-06-10,04:16,Little Rock,Allen Port,34.7465,-92.2896,Theft,1,0,No Arrest,Low,4,16,2025,6,Jun,Tuesday,1,2025-06,False,Night,0,1
C1878,2024-10-05,09:57,Houston,Zimmerman Curve,29.7604,-95.3698,Assault,1,2,Arrest Made,Medium,9,57,2024,10,Oct,Saturday,5,2024-10,True,Morning,1,2
C1879,2024-09-25,22:20,Kansas City,Gray Centers,39.0997,-94.5786,Robbery,1,1,Arrest Made,High,22,20,2024,9,Sep,Wednesday,2,2024-09,False,Night,1,3
C1880,2025-04-22,17:04,Oklahoma City,Troy Plain,35.4676,-97.5164,Drug Offense,1,0,No Arrest,Medium,17,4,2025,4,Apr,Tuesday,1,2025-04,False,Evening,0,2
C1881,2025-02-07,03:07,San Antonio,Brown Mill,29.4241,-98.4936,Fraud,1,1,Arrest Made,Medium,3,7,2025,2,Feb,Friday,4,2025-02,False,Night,1,2
C1882,2024-03-04,05:07,Oklahoma City,Stephanie Point,35.4676,-97.5164,Assault,1,1,Arrest Made,Medium,5,7,2024,3,Mar,Monday,0,2024-03,False,Morning,1,2
C1883,2024-09-30,01:01,San Antonio,Burch Burg,29.4241,-98.4936,Drug Offense,1,2,Arrest Made,Medium,1,1,2024,9,Sep,Monday,0,2024-09,False,Night,1,2
C1884,2024-11-29,14:55,San Antonio,Church Station,29.4241,-98.4936,Theft,1,1,Arrest Made,Low,14,55,2024,11,Nov,Friday,4,2024-11,False,Afternoon,1,1
C1885,2025-01-20,22:06,San Antonio,Melanie Ferry,29.4241,-98.4936,Drug Offense,1,2,Arrest Made,Medium,22,6,2025,1,Jan,Monday,0,2025-01,False,Night,1,2
C1886,2023-12-24,06:18,Little Rock,Ryan Road,34.7465,-92.2896,Theft,1,1,Arrest Made,Low,6,18,2023,12,Dec,Sunday,6,2023-12,True,Morning,1,1
C1887,2025-05-01,09:45,Oklahoma City,Robinson Coves,35.4676,-97.5164,Assault,1,2,Arrest Made,Medium,9,45,2025,5,May,Thursday,3,2025-05,False,Morning,1,2
C1888,2024-04-02,15:12,Oklahoma City,Emma Radial,35.4676,-97.5164,Theft,1,0,No Arrest,Low,15,12,2024,4,Apr,Tuesday,1,2024-04,False,Afternoon,0,1
